# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun  8 13:38:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (st_teffstr not null
# CONSTRAINT:  and pl_massestr <= 120
# CONSTRAINT:  and pl_radestr not null)
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
K2-266,e,K2-266 e,Transit,0,4,19.48200000,0.00120000,-0.00120000,0,0.124900,0.001900,-0.002000,0,0.043000,0.036000,-0.030000,0,89.450,0.250,-0.180,0,0.04499,0.02014,-0.01573,0,Mass,0.244,0.012,-0.010,0,2.21000,0.70000,-0.47000,0,1,0,1,0,10h31m44.51s,157.935440,+00d56m15.3s,0.937571,77.16,0.60,-0.59,0,77.73,0.36,-0.36,0,11.808,0.020,0,V (Johnson),11.353,,0,4285.00,49.00,-57.00,0,0.69,0.03,-0.03,0,0.70,0.02,-0.02,0,2019-07-25,14.30000,6.40000,-5.00000,0,2.730,0.140,-0.110,0,K2
Kepler-48,c,Kepler-48 c,Transit,0,4,9.67395000,,,0,,,,,,,,,,,,,0.04597,0.00724,-0.00724,0,Mass,0.242,0.012,-0.012,0,4.01000,0.91000,-0.91000,0,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.949020,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.040,,0,Kepler-band,13.077,,0,5194.00,73.00,-73.00,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,2016-10-27,14.61000,2.30000,-2.30000,0,2.710,0.140,-0.140,0,Kepler
EPIC 249893012,c,EPIC 249893012 c,Transit,0,3,15.62400000,0.00100000,-0.00100000,0,0.130000,0.010000,-0.020000,0,0.070000,0.080000,-0.050000,0,87.940,0.740,-1.050,0,0.04616,0.00579,-0.00595,0,Mass,0.327,0.015,-0.012,0,1.62000,0.30000,-0.29000,0,0,0,1,0,15h12m59.57s,228.248199,-16d43m28.3s,-16.724524,324.22,4.18,-4.18,0,324.22,4.18,-4.18,0,11.428,0.121,0,V (Johnson),11.402,,0,5430.00,85.00,-85.00,0,1.05,0.05,-0.05,0,1.71,0.04,-0.04,0,2020-02-13,14.67000,1.84000,-1.89000,0,3.670,0.170,-0.140,0,K2
Kepler-177,c,Kepler-177 c,Transit,0,2,49.40926000,0.00078000,-0.00077000,0,,,,,0.000000,,,0,88.795,0.037,-0.035,0,0.04625,0.00850,-0.00787,0,Mass,0.779,0.032,-0.030,0,0.12100,0.02700,-0.02500,0,1,1,0,1,19h04m11.31s,286.047132,+45d03m11.5s,45.053207,1497.42,44.23,-44.23,0,1497.42,44.23,-44.23,0,15.000,,0,Kepler-band,14.941,,0,5732.00,60.00,-60.00,0,0.92,0.03,-0.02,0,1.32,0.05,-0.05,0,2020-05-07,14.70000,2.70000,-2.50000,0,8.730,0.360,-0.340,0,Kepler
K2-263,b,K2-263 b,Transit,0,1,50.81894700,0.00009400,-0.00009400,0,0.257300,0.002900,-0.002900,0,0.140000,,,1,89.240,0.050,-0.070,0,0.04657,0.00975,-0.00975,0,Mass,0.215,0.011,-0.011,0,5.70000,1.60000,-1.40000,0,0,0,1,0,08h38m43.77s,129.682388,+15d40m50.3s,15.680626,163.23,1.37,-1.37,0,163.23,1.37,-1.37,0,11.606,0.040,0,V (Johnson),11.405,,0,5368.00,44.00,-44.00,0,0.88,0.03,-0.03,0,0.85,0.02,-0.02,0,2018-09-27,14.80000,3.10000,-3.10000,0,2.410,0.120,-0.120,0,K2
Kepler-350,d,Kepler-350 d,Transit,0,3,26.13600000,,,0,,,,,,,,,,,,,0.04700,0.01700,-0.01500,0,Mass,0.250,0.114,-0.048,0,,,,,1,1,0,1,19h01m40.71s,285.419606,+39d42m22.0s,39.706107,983.79,20.78,-20.78,0,983.79,20.78,-20.78,0,13.781,,0,Kepler-band,13.761,,0,6186.00,100.00,-100.00,0,,,,,1.53,0.31,-0.31,0,2014-05-14,14.90000,5.30000,-4.70000,0,2.800,1.280,-0.540,0,Kepler
KOI-1783,c,KOI-1783.02,Transit,0,2,284.21500000,0.02600000,-0.02100000,0,,,,,0.000000,,,0,,,,,0.04720,0.01353,-0.01133,0,Mass,0.485,0.046,-0.027,0,0.51000,0.21000,-0.15000,0,1,1,0,0,19h17m21.94s,289.341414,+46d59m17.7s,46.988243,887.81,14.12,-14.12,0,887.81,14.12,-14.12,0,13.929,,0,Kepler-band,13.906,,0,5922.00,60.00,-60.00,0,1.08,0.04,-0.03,0,1.14,0.03,-0.03,0,2020-05-07,15.00000,4.30000,-3.60000,0,5.440,0.520,-0.300,0,Kepler
HD 106315,c,HD 106315 c,Transit,0,2,21.05704000,0.00046000,-0.00046000,0,0.153600,0.001700,-0.001700,0,0.220000,0.150000,-0.150000,0,88.610,0.700,-0.250,0,0.04782,0.01164,-0.01164,0,Mass,0.388,0.021,-0.021,0,1.01000,0.29000,-0.29000,0,0,0,1,0,12h13m53.39s,183.472473,-00d23m36.5s,-0.393484,109.00,5.00,-5.00,0,109.69,0.69,-0.69,0,8.951,0.018,0,V (Johnson),8.888,,0,6327.00,48.00,-48.00,0,1.09,0.04,-0.04,0,1.30,0.06,-0.06,0,2019-07-25,15.20000,3.70000,-3.70000,0,4.350,0.230,-0.230,0,K2
Kepler-25,c,Kepler-25 c,Transit,0,3,12.72070000,0.00011000,-0.00010000,0,,,,,0.006100,0.004900,-0.004100,0,92.764,0.042,-0.039,0,0.04790,0.00410,-0.00510,0,Mass,0.465,0.006,-0.006,0,0.58800,0.05300,-0.06100,0,1,1,0,1,19h06m33.21s,286.638393,+39d29m16.4s,39.487894,244.96,1.41,-1.41,0,244.96,1.41,-1.41,0,10.734,,0,Kepler-band,10.632,,0,6270.00,79.00,-79.00,0,1.19,0.06,-0.06,0,1.31,0.02,-0.02,0,2019-06-13,15.20000,1.30000,-1.60000,0,5.217,0.070,-0.065,0,Kepler
K2-24,c,K2-24 c,Transit,0,2,42.33910000,0.00120000,-0.00120000,0,,,,,0.070000,,,1,,,,,0.04845,0.00598,-0.00566,0,Mass,0.669,0.027,-0.027,0,0.20000,0.04000,-0.03000,0,1,0,1,0,16h10m17.69s,242.573715,-24d59m25.2s,-24.990332,171.39,1.35,-1.35,0,171.39,1.35,-1.35,0,11.070,0.110,0,V (Johnson),10.907,,0,5625.00,60.00,-60.00,0,1.07,0.06,-0.06,0,1.16,0.04,-0.04,0,2018-12-13,15.40000,1.90000,-1.80000,0,7.500,0.300,-0.300,0,K2
KOI-94,c,KOI-94 c,Transit,0,4,10.42364800,0.00001600,-0.00001600,0,0.101300,0.001300,-0.001300,0,0.430000,0.230000,-0.230000,0,88.360,0.750,-0.750,0,0.04900,0.01800,-0.04900,0,Mass,0.385,0.037,-0.037,0,0.91000,0.36000,-0.91000,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182.00,58.00,-58.00,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,2014-05-14,15.60000,5.70000,-15.60000,0,4.320,0.410,-0.410,0,Kepler
K2-285,c,K2-285 c,Transit,0,4,7.13804800,0.00007200,-0.00006300,0,0.082400,0.001800,-0.001800,0,0.000000,,,0,89.861,0.001,-0.001,0,0.04933,0.00717,-0.00670,0,Mass,0.315,0.007,-0.007,0,1.95000,0.32000,-0.28000,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.300290,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.030,0.121,0,V (Johnson),11.804,,0,4975.00,95.00,-95.00,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,2018-12-13,15.68000,2.28000,-2.13000,0,3.530,0.080,-0.080,0,K2
Kepler-453,b,Kepler-453 b,Transit,0,1,240.50300000,0.05300000,-0.05300000,0,0.790300,0.002800,-0.002800,0,0.035900,0.008800,-0.008800,0,89.443,0.009,-0.009,0,0.05034,,,1,Mass,0.553,0.003,-0.003,0,,,,,0,1,0,0,18h52m57.91s,283.241297,+46d22m42.5s,46.378471,448.58,2.77,-2.77,0,448.58,2.77,-2.77,0,13.552,,0,Kepler-band,13.523,,0,5527.00,100.00,-100.00,0,0.94,0.01,-0.01,0,0.83,0.01,-0.01,0,2018-03-15,16.00000,,,1,6.204,0.039,-0.039,0,Kepler
Kepler-131,b,Kepler-131 b,Transit,0,2,16.09200000,,,0,,,,,,,,,,,,,0.05100,0.01100,-0.01100,0,Mass,0.215,0.018,-0.018,0,6.00000,1.98000,-1.98000,0,0,1,0,1,19h14m07.40s,288.530825,+40d56m32.3s,40.942304,230.19,1.43,-1.43,0,230.19,1.43,-1.43,0,11.525,,0,Kepler-band,11.490,,0,5685.00,74.00,-74.00,0,1.02,0.06,-0.06,0,1.03,0.10,-0.10,0,2014-05-14,16.13000,3.50000,-3.50000,0,2.410,0.200,-0.200,0,Kepler
HD 219134,d,HD 219134 d,Radial Velocity,0,6,46.85900000,0.02800000,-0.02800000,0,0.237000,0.003000,-0.003000,0,0.138000,0.025000,-0.025000,0,,,,,0.05088,0.00201,-0.00201,-1,Mass,0.144,0.002,-0.002,-1,,,,,0,0,0,0,23h13m16.98s,348.320740,+57d10m06.1s,57.168354,6.53,0.00,0.00,0,6.53,0.00,0.00,0,5.570,,0,V (Johnson),5.208,,0,4699.00,16.00,-16.00,0,0.81,0.03,-0.03,0,0.78,0.01,-0.01,0,2017-03-16,16.17000,0.64000,-0.64000,-1,1.610,0.020,-0.020,-1,Roque de los Muchachos Observatory
Kepler-276,d,Kepler-276 d,Transit,0,3,48.64800000,,,0,,,,,,,,,,,,,0.05100,0.01600,-0.01400,0,Mass,0.250,0.110,-0.024,0,,,,,1,1,0,1,19h34m16.36s,293.568150,+39d02m10.8s,39.036326,1181.73,46.92,-46.92,0,1181.73,46.92,-46.92,0,15.368,,0,Kepler-band,15.365,,0,6105.00,200.00,-200.00,0,,,,,1.05,0.48,-0.48,0,2014-05-14,16.30000,5.00000,-4.30000,0,2.800,1.230,-0.270,0,Kepler
Kepler-18,d,Kepler-18 d,Transit,0,3,14.85888000,0.00004000,-0.00004000,0,0.117200,0.001700,-0.001700,0,0.000000,,,0,88.070,0.100,-0.100,0,0.05200,0.00400,-0.00400,0,Mass,0.623,0.029,-0.029,0,0.27000,0.03000,-0.03000,0,1,1,0,1,19h52m19.07s,298.079439,+44d44m46.8s,44.746321,438.51,3.24,-3.24,0,438.51,3.24,-3.24,0,13.549,,0,Kepler-band,13.539,,0,5345.00,100.00,-100.00,0,0.97,0.04,-0.04,0,1.11,0.05,-0.05,0,2014-05-14,16.40000,1.40000,-1.40000,0,6.980,0.330,-0.330,0,Kepler
HD 219666,b,HD 219666 b,Transit,0,1,6.03607000,0.00064000,-0.00063000,0,0.063560,0.002650,-0.002650,0,0.000000,,,0,86.380,0.150,-0.150,0,0.05223,0.00409,-0.00409,0,Mass,0.420,0.015,-0.015,0,0.87000,0.12000,-0.11000,0,0,0,0,0,23h18m13.630s,349.556792,-56d54m13.630s,-56.903786,94.43,0.25,-0.25,0,94.43,0.25,-0.25,0,,,,,9.650,,0,5527.00,65.00,-65.00,0,0.92,0.03,-0.03,0,1.03,0.03,-0.03,0,2019-03-05,16.60000,1.30000,-1.30000,0,4.710,0.170,-0.170,0,Transiting Exoplanet Survey Satellite (TESS)
Kepler-276,c,Kepler-276 c,Transit,0,3,31.88400000,,,0,,,,,,,,,,,,,0.05200,0.01400,-0.01100,0,Mass,0.259,0.113,-0.025,0,,,,,1,1,0,1,19h34m16.36s,293.568150,+39d02m10.8s,39.036326,1181.73,46.92,-46.92,0,1181.73,46.92,-46.92,0,15.368,,0,Kepler-band,15.365,,0,6105.00,200.00,-200.00,0,,,,,1.05,0.48,-0.48,0,2014-05-14,16.60000,4.40000,-3.60000,0,2.900,1.270,-0.280,0,Kepler
Kepler-1661,b,Kepler-1661 b,Transit,0,1,175.06000000,0.06000000,-0.06000000,0,0.633000,0.005000,-0.005000,0,0.057000,0.005000,-0.005000,0,89.460,0.020,-0.020,0,0.05349,0.03776,-0.03776,0,Mass,0.345,0.005,-0.005,0,1.60000,1.10000,-1.10000,0,0,1,0,2,19h00m40.11s,285.167120,+41d58m01.5s,41.967079,415.52,2.93,-2.93,0,415.52,2.93,-2.93,0,14.216,,0,Kepler-band,14.193,,0,5100.00,100.00,-100.00,0,0.84,0.02,-0.02,0,0.76,0.01,-0.01,0,2020-02-27,17.00000,12.00000,-12.00000,0,3.870,0.060,-0.060,0,Kepler
Kepler-18,c,Kepler-18 c,Transit,0,3,7.64159000,0.00003000,-0.00003000,0,0.075200,0.001100,-0.001100,0,0.000000,,,0,87.680,0.220,-0.220,0,0.05400,0.00600,-0.00600,0,Mass,0.490,0.023,-0.023,0,0.59000,0.07000,-0.07000,0,1,1,0,1,19h52m19.07s,298.079439,+44d44m46.8s,44.746321,438.51,3.24,-3.24,0,438.51,3.24,-3.24,0,13.549,,0,Kepler-band,13.539,,0,5345.00,100.00,-100.00,0,0.97,0.04,-0.04,0,1.11,0.05,-0.05,0,2019-03-05,17.30000,1.90000,-1.90000,0,5.490,0.260,-0.260,0,Kepler
Kepler-396,c,Kepler-396 c,Transit,0,2,88.50500000,,,0,,,,,,,,,,,,,0.05600,0.00900,-0.00400,0,Mass,0.473,0.174,-0.088,0,,,,,1,1,0,1,19h44m31.88s,296.132818,+48d58m38.6s,48.977402,225.19,1.81,-1.81,0,225.19,1.81,-1.81,0,11.921,,0,Kepler-band,11.829,,0,5384.00,,,0,,,,,1.17,,,0,2014-05-14,17.90000,2.80000,-1.30000,0,5.300,1.950,-0.990,0,Kepler
K2-24,b,K2-24 b,Transit,0,2,20.88977000,0.00034000,-0.00035000,0,,,,,0.060000,0.010000,-0.010000,0,,,,,0.05978,0.00692,-0.00661,0,Mass,0.482,0.018,-0.018,0,0.64000,0.12000,-0.10000,0,1,0,1,0,16h10m17.69s,242.573715,-24d59m25.2s,-24.990332,171.39,1.35,-1.35,0,171.39,1.35,-1.35,0,11.070,0.110,0,V (Johnson),10.907,,0,5625.00,60.00,-60.00,0,1.07,0.06,-0.06,0,1.16,0.04,-0.04,0,2018-12-13,19.00000,2.20000,-2.10000,0,5.400,0.200,-0.200,0,K2
K2-38,b,K2-38 b,Transit,0,2,4.01593000,0.00050000,-0.00050000,0,,,,,,,,,87.280,2.480,-2.480,0,0.06000,0.03000,-0.03000,0,Mass,0.170,0.030,-0.030,0,,,,,0,0,1,0,16h00m08.06s,240.033585,-23d11m21.4s,-23.189287,193.71,2.64,-2.64,0,193.71,2.64,-2.64,0,11.390,0.030,0,V (Johnson),11.184,,0,5757.00,60.00,-60.00,0,2.24,1.67,-1.67,0,1.38,0.21,-0.21,0,2018-04-26,19.06980,9.53490,-9.53490,0,1.906,0.336,-0.336,0,K2
NGTS-4,b,NGTS-4 b,Transit,0,1,1.33735080,0.00000800,-0.00000800,0,0.019000,0.005000,-0.005000,0,0.000000,,,0,82.500,5.800,-5.800,0,0.06481,0.00944,-0.00944,0,Mass,0.284,0.023,-0.023,0,3.45000,0.95000,-0.95000,0,0,0,0,0,05h58m23.76s,89.599000,-30d48m42.49s,-30.811803,282.60,1.80,-1.80,0,282.84,1.83,-1.83,0,,,,,12.909,,0,5143.00,100.00,-100.00,0,0.75,0.02,-0.02,0,0.84,0.01,-0.01,0,2019-05-16,20.60000,3.00000,-3.00000,0,3.180,0.260,-0.260,0,Paranal Observatory
K2-66,b,K2-66 b,Transit,0,1,5.06963000,0.00081000,-0.00081000,0,0.059830,0.000720,-0.000720,0,0.000000,,,0,86.600,2.400,-4.400,0,0.06702,0.01133,-0.01133,0,Mass,0.222,0.030,-0.021,0,7.80000,2.70000,-2.70000,0,0,0,1,1,22h06m06.41s,331.526703,-10d42m41.6s,-10.711549,520.43,23.47,-23.47,0,520.43,23.47,-23.47,0,11.710,0.186,0,V (Johnson),11.996,,0,5887.00,46.00,-46.00,0,1.11,0.04,-0.04,0,1.67,0.12,-0.12,0,2019-07-25,21.30000,3.60000,-3.60000,0,2.490,0.340,-0.240,0,K2
Kepler-109,c,Kepler-109 c,Transit,0,2,21.22270000,,,0,,,,,,,,,,,,,0.06859,,,1,Mass,0.225,0.006,-0.006,0,,,,,0,1,0,1,19h21m34.25s,290.392721,+40d17m05.5s,40.284875,481.40,5.40,-5.40,0,481.40,5.40,-5.40,0,12.365,,0,Kepler-band,12.295,,0,5952.00,75.00,-75.00,0,1.04,0.06,-0.06,0,1.32,0.04,-0.04,0,2016-10-13,21.80000,,,1,2.520,0.070,-0.070,0,Kepler
Kepler-409,b,Kepler-409 b,Transit,0,1,68.95840000,,,0,,,,,,,,,,,,,0.06922,,,1,Mass,0.106,0.003,-0.003,0,,,,,0,1,0,1,19h34m43.01s,293.679190,+46d51m10.0s,46.852764,68.31,0.10,-0.10,0,68.31,0.10,-0.10,0,9.439,,0,Kepler-band,9.391,,0,5460.00,75.00,-75.00,0,0.92,0.06,-0.06,0,0.89,0.02,-0.02,0,2016-10-13,22.00000,,,1,1.190,0.030,-0.030,0,Kepler
Kepler-56,b,Kepler-56 b,Transit,0,3,10.50160000,0.00110000,-0.00100000,0,0.102800,0.003700,-0.003700,0,,,,,,,,,0.07000,0.01200,-0.01100,0,Mass,0.581,0.026,-0.025,0,0.44200,0.08000,-0.07200,0,1,1,0,1,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,936.96,24.59,-24.59,0,936.96,24.59,-24.59,0,12.440,,0,Kepler-band,12.430,,0,4840.00,97.00,-97.00,0,1.32,0.13,-0.13,0,4.23,0.15,-0.15,0,2014-05-14,22.10000,3.90000,-3.60000,0,6.510,0.290,-0.280,0,Kepler
BD+20 594,b,BD+20 594 b,Transit,0,1,41.68550000,0.00300000,-0.00300000,0,,,,,0.000000,,,0,89.550,0.160,-0.160,0,0.07000,0.03000,-0.03000,0,Mass,0.230,0.010,-0.010,0,,,,,0,0,1,1,03h34m36.23s,53.650967,+20d35m57.2s,20.599232,180.39,1.25,-1.25,0,180.39,1.25,-1.25,0,11.038,0.047,0,V (Johnson),10.864,,0,5766.00,99.00,-99.00,0,1.67,0.40,-0.40,0,1.08,0.06,-0.06,0,2018-04-26,22.24810,9.53490,-9.53490,0,2.578,0.112,-0.112,0,K2
HAT-P-26,b,HAT-P-26 b,Transit,0,1,4.23452000,0.00001500,-0.00001500,0,,,,,0.120000,0.060000,-0.060000,0,88.600,0.700,-0.700,0,0.07000,0.02000,-0.02000,0,Mass,0.630,0.040,-0.040,0,,,,,0,0,0,0,14h12m37.53s,213.156383,+04d03m36.0s,4.059997,142.41,1.14,-1.14,0,142.41,1.14,-1.14,0,11.744,,0,V (Johnson),11.464,,0,5079.00,88.00,-88.00,0,1.12,0.36,-0.36,0,0.87,0.05,-0.05,0,2018-04-26,22.24810,6.35660,-6.35660,0,7.062,0.448,-0.448,0,HATNet
TOI-132,b,TOI-132 b,Transit,0,1,2.10970190,0.00001200,-0.00001100,0,0.026000,0.002000,-0.003000,0,0.059000,0.050000,-0.037000,0,85.030,1.300,-1.840,0,0.07048,0.00598,-0.00604,0,Mass,0.305,0.012,-0.012,0,3.08000,0.44000,-0.46000,0,0,0,0,1,22h33m35.8683s,338.399451,-43d26m11.9167s,-43.436644,164.47,27.32,-27.32,0,164.45,0.99,-0.99,0,,,,,11.321,,0,5397.00,46.00,-46.00,0,0.97,0.06,-0.06,0,0.90,0.02,-0.02,0,2020-02-27,22.40000,1.90000,-1.92000,0,3.420,0.130,-0.140,0,Transiting Exoplanet Survey Satellite (TESS)
GJ 143,b,GJ 143 b,Transit,0,2,35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,0.188000,0.076000,-0.078000,0,89.330,0.150,-0.110,0,0.07142,0.00692,-0.00598,0,Mass,0.233,0.015,-0.014,0,7.00000,1.60000,-1.30000,0,0,0,0,1,03h26m59.22s,51.746769,-63d29m56.8s,-63.499100,16.33,0.01,-0.01,0,16.33,0.01,-0.01,0,7.870,,0,V (Johnson),7.679,,0,4640.00,100.00,-100.00,0,0.73,0.07,-0.07,0,0.69,0.03,-0.03,0,2019-04-25,22.70000,2.20000,-1.90000,0,2.610,0.170,-0.160,0,Transiting Exoplanet Survey Satellite (TESS)
Kepler-30,d,Kepler-30 d,Transit,0,3,143.34394000,0.00858000,-0.00858000,0,0.500000,,,0,0.022000,0.005000,-0.005000,0,89.841,0.020,-0.020,0,0.07300,0.00800,-0.00800,0,Mass,0.785,0.045,-0.045,0,0.19000,0.02000,-0.02000,0,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498.00,54.00,-54.00,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,2014-05-14,23.10000,2.70000,-2.70000,0,8.800,0.500,-0.500,0,Kepler
Kepler-4,b,Kepler-4 b,Transit,0,1,3.21346000,0.00022000,-0.00022000,0,0.045600,0.000900,-0.000900,0,0.000000,,,0,89.760,0.240,-2.050,0,0.07700,0.01200,-0.01200,0,Mass,0.357,0.019,-0.019,0,1.91000,0.36000,-0.47000,0,0,1,0,1,19h02m27.68s,285.615322,+50d08m08.7s,50.135754,550.00,80.00,-80.00,0,494.82,5.95,-5.95,0,12.700,0.422,0,V (Johnson),12.158,,0,5857.00,120.00,-120.00,0,1.22,0.05,-0.09,0,1.49,0.07,-0.08,0,2014-05-14,24.47200,3.81400,-3.81400,0,4.002,0.213,-0.213,0,Kepler
