# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 17:27:19 2020
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_facility like '%kepler%')
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
Kepler-1302,b,Kepler-1302 b,Transit,0,1,8.83922659,0.00005866,-0.00005866,0,,,,,,,,,,,,,,,,,,0.128,0.013,-0.008,0,,,,,0,1,0,1,19h23m57.42s,290.989241,+50d18m29.0s,50.308060,727.00,53.32,-39.87,0,646.34,8.66,-8.66,0,15.102,,0,Kepler-band,15.039,,0,5236.00,58.55,-77.09,0,0.86,0.04,-0.04,0,0.82,0.06,-0.04,0,2016-05-10,,,,,1.430,0.150,-0.090,0,Kepler
Kepler-1303,b,Kepler-1303 b,Transit,0,1,7.56127224,0.00004120,-0.00004120,0,,,,,,,,,,,,,,,,,,0.127,0.031,-0.012,0,,,,,0,1,0,1,18h57m08.92s,284.287156,+42d21m20.2s,42.355614,905.00,211.91,-86.28,0,921.27,22.48,-22.48,0,14.640,,0,Kepler-band,14.616,,0,5771.00,85.68,-110.62,0,1.01,0.05,-0.05,0,1.00,0.24,-0.09,0,2016-05-10,,,,,1.420,0.350,-0.140,0,Kepler
Kepler-1304,b,Kepler-1304 b,Transit,0,1,16.12888530,0.00011910,-0.00011910,0,,,,,,,,,,,,,,,,,,0.204,0.017,-0.047,0,,,,,0,1,0,1,19h01m06.34s,285.276428,+39d26m48.9s,39.446916,682.00,49.28,-44.95,0,2326.36,134.83,-134.83,0,15.022,,0,Kepler-band,15.045,,0,5259.00,97.24,-121.88,0,0.85,0.04,-0.05,0,0.81,0.05,-0.05,0,2016-05-10,,,,,2.290,0.190,-0.530,0,Kepler
Kepler-1305,b,Kepler-1305 b,Transit,0,1,13.56309720,0.00013850,-0.00013850,0,,,,,,,,,,,,,,,,,,0.168,0.031,-0.017,0,,,,,0,1,0,1,19h49m21.47s,297.339446,+46d20m50.1s,46.347252,1343.00,235.66,-139.15,0,1646.08,92.05,-92.05,0,15.785,,0,Kepler-band,15.714,,0,5701.00,138.16,-175.79,0,0.97,0.06,-0.06,0,0.96,0.17,-0.09,0,2016-05-10,,,,,1.880,0.350,-0.190,0,Kepler
Kepler-1306,b,Kepler-1306 b,Transit,0,1,16.29595382,0.00007404,-0.00007404,0,,,,,,,,,,,,,,,,,,0.170,0.040,-0.016,0,,,,,0,1,0,1,19h37m54.80s,294.478341,+46d56m45.1s,46.945862,1130.00,260.75,-108.74,0,1143.40,31.42,-31.42,0,15.243,,0,Kepler-band,15.212,,0,5727.00,140.59,-132.91,0,0.98,0.07,-0.06,0,0.97,0.22,-0.09,0,2016-05-10,,,,,1.910,0.450,-0.180,0,Kepler
Kepler-1307,b,Kepler-1307 b,Transit,0,1,18.01621096,0.00009522,-0.00009522,0,,,,,,,,,,,,,,,,,,0.220,0.059,-0.024,0,,,,,0,1,0,1,19h31m28.76s,292.869840,+46d44m30.7s,46.741859,1396.00,366.01,-147.88,0,1044.50,30.81,-30.81,0,15.394,,0,Kepler-band,15.380,,0,5884.00,77.63,-103.16,0,1.06,0.07,-0.06,0,1.08,0.29,-0.11,0,2016-05-10,,,,,2.470,0.660,-0.270,0,Kepler
Kepler-1308,b,Kepler-1308 b,Transit,0,1,2.10433812,0.00000424,-0.00000424,0,,,,,,,,,,,,,,,,,,0.046,0.005,-0.004,0,,,,,0,1,0,1,19h03m42.94s,285.928896,+38d31m15.5s,38.520962,73.00,7.38,-7.51,0,113.07,0.42,-0.42,0,14.488,,0,Kepler-band,14.474,,0,3468.00,33.65,-30.71,0,0.35,0.04,-0.04,0,0.34,0.03,-0.03,0,2016-05-10,,,,,0.520,0.060,-0.050,0,Kepler
Kepler-1309,b,Kepler-1309 b,Transit,0,1,28.84326470,0.00026520,-0.00026520,0,,,,,,,,,,,,,,,,,,0.211,0.018,-0.018,0,,,,,0,1,0,1,19h54m56.46s,298.735235,+40d45m51.0s,40.764155,845.00,62.94,-61.48,0,961.40,108.56,-108.56,0,15.652,,0,Kepler-band,16.187,,0,5235.00,99.72,-154.88,0,0.85,0.05,-0.05,0,0.80,0.06,-0.05,0,2016-05-10,,,,,2.370,0.200,-0.200,0,Kepler
Kepler-131,b,Kepler-131 b,Transit,0,2,16.09200000,,,0,,,,,,,,,,,,,0.05100,0.01100,-0.01100,0,Mass,0.215,0.018,-0.018,0,6.00000,1.98000,-1.98000,0,0,1,0,1,19h14m07.40s,288.530825,+40d56m32.3s,40.942304,230.19,1.43,-1.43,0,230.19,1.43,-1.43,0,11.525,,0,Kepler-band,11.490,,0,5685.00,74.00,-74.00,0,1.02,0.06,-0.06,0,1.03,0.10,-0.10,0,2014-05-14,16.13000,3.50000,-3.50000,0,2.410,0.200,-0.200,0,Kepler
Kepler-131,c,Kepler-131 c,Transit,0,2,25.51690000,,,0,,,,,,,,,,,,,0.02600,0.01900,-0.01900,0,Mass,0.075,0.006,-0.006,0,77.70000,55.00000,-55.00000,0,0,1,0,1,19h14m07.40s,288.530825,+40d56m32.3s,40.942304,230.19,1.43,-1.43,0,230.19,1.43,-1.43,0,11.525,,0,Kepler-band,11.490,,0,5685.00,74.00,-74.00,0,1.02,0.06,-0.06,0,1.03,0.10,-0.10,0,2014-05-14,8.25000,5.90000,-5.90000,0,0.840,0.070,-0.070,0,Kepler
Kepler-1310,b,Kepler-1310 b,Transit,0,1,0.67933627,0.00000072,-0.00000072,0,,,,,,,,,,,,,,,,,,0.128,0.014,-0.011,0,,,,,0,1,0,1,18h55m40.81s,283.920035,+40d44m24.4s,40.740123,583.00,62.38,-50.12,0,578.63,6.85,-6.85,0,14.159,,0,Kepler-band,14.122,,0,5549.00,136.60,-124.53,0,0.91,0.05,-0.06,0,0.88,0.10,-0.07,0,2016-05-10,,,,,1.440,0.160,-0.120,0,Kepler
Kepler-1311,b,Kepler-1311 b,Transit,0,2,11.17269940,0.00013870,-0.00013870,0,,,,,,,,,,,,,,,,,,0.111,0.022,-0.023,0,,,,,0,1,0,1,19h18m36.30s,289.651263,+43d49m27.9s,43.824417,705.00,150.27,-148.60,0,888.44,13.85,-13.85,0,13.349,,0,Kepler-band,13.318,,0,5748.00,87.26,-72.30,0,1.05,0.08,-0.06,0,1.40,0.30,-0.30,0,2016-05-10,,,,,1.240,0.250,-0.260,0,Kepler
Kepler-1311,c,Kepler-1311 c,Transit,0,2,2.53573424,0.00001018,-0.00001018,0,,,,,,,,,,,,,,,,,,0.109,0.025,-0.021,0,,,,,0,1,0,1,19h18m36.30s,289.651263,+43d49m27.9s,43.824417,705.00,150.27,-148.60,0,888.44,13.85,-13.85,0,13.349,,0,Kepler-band,13.318,,0,5748.00,87.26,-72.30,0,1.05,0.08,-0.06,0,1.40,0.30,-0.30,0,2016-05-10,,,,,1.220,0.280,-0.240,0,Kepler
Kepler-1312,b,Kepler-1312 b,Transit,0,1,5.44832529,0.00000735,-0.00000735,0,,,,,,,,,,,,,,,,,,0.187,0.007,-0.006,0,,,,,0,1,0,1,19h31m53.10s,292.971241,+41d02m08.8s,41.035764,305.00,10.04,-10.16,0,301.69,2.31,-2.31,0,12.430,,0,Kepler-band,12.378,,0,5719.00,71.88,-58.57,0,0.99,0.03,-0.03,0,0.92,0.03,-0.03,0,2016-05-10,,,,,2.100,0.080,-0.070,0,Kepler
Kepler-1313,b,Kepler-1313 b,Transit,0,1,3.83309118,0.00000534,-0.00000534,0,,,,,,,,,,,,,,,,,,0.157,0.005,-0.007,0,,,,,0,1,0,1,19h29m33.25s,292.388546,+42d13m59.7s,42.233261,187.00,6.24,-6.55,0,175.11,0.72,-0.72,0,11.799,,0,Kepler-band,11.789,,0,5453.00,82.15,-76.05,0,0.92,0.03,-0.03,0,0.85,0.03,-0.03,0,2016-05-10,,,,,1.760,0.060,-0.080,0,Kepler
Kepler-1314,b,Kepler-1314 b,Transit,0,1,5.42474928,0.00000397,-0.00000397,0,,,,,,,,,,,,,,,,,,0.456,0.017,-0.017,0,,,,,0,1,0,1,19h36m57.11s,294.237938,+45d11m50.4s,45.197322,462.00,22.44,-26.25,0,141.99,5.83,-5.83,0,16.406,,0,Kepler-band,17.121,,0,4188.00,92.28,-113.71,0,0.60,0.02,-0.02,0,0.59,0.02,-0.02,0,2016-05-10,,,,,5.110,0.190,-0.190,0,Kepler
Kepler-1315,b,Kepler-1315 b,Transit,0,1,0.84338011,0.00000082,-0.00000082,0,,,,,,,,,,,,,,,,,,0.123,0.007,-0.005,0,,,,,0,1,0,1,19h43m17.15s,295.821448,+46d03m10.9s,46.053029,505.00,23.50,-25.43,0,487.56,5.84,-5.84,0,14.975,,0,Kepler-band,14.952,,0,4861.00,81.92,-112.47,0,0.80,0.03,-0.04,0,0.75,0.03,-0.03,0,2016-05-10,,,,,1.380,0.080,-0.060,0,Kepler
Kepler-1316,b,Kepler-1316 b,Transit,0,1,87.97321360,0.00052310,-0.00052310,0,,,,,,,,,,,,,,,,,,0.316,0.049,-0.034,0,,,,,0,1,0,1,19h55m20.61s,298.835871,+40d17m35.3s,40.293136,753.00,115.83,-80.78,0,819.71,10.21,-10.21,0,14.000,,0,Kepler-band,13.951,,0,5884.00,97.80,-96.34,0,1.04,0.05,-0.05,0,1.12,0.17,-0.12,0,2016-05-10,,,,,3.540,0.550,-0.380,0,Kepler
Kepler-1317,b,Kepler-1317 b,Transit,0,1,0.56887443,0.00000060,-0.00000060,0,,,,,,,,,,,,,,,,,,0.139,0.008,-0.007,0,,,,,0,1,0,1,19h26m26.85s,291.611881,+42d06m57.5s,42.115971,734.00,39.07,-38.63,0,743.73,12.59,-12.59,0,15.230,,0,Kepler-band,15.234,,0,5144.00,84.20,-69.20,0,0.83,0.04,-0.04,0,0.79,0.04,-0.04,0,2016-05-10,,,,,1.560,0.090,-0.080,0,Kepler
Kepler-1318,b,Kepler-1318 b,Transit,0,1,213.25766300,0.00105100,-0.00105100,0,,,,,,,,,,,,,,,,,,0.277,0.015,-0.013,0,,,,,0,1,0,1,19h21m30.32s,290.376313,+41d09m02.7s,41.150741,475.00,20.13,-23.51,0,481.78,5.85,-5.85,0,15.165,,0,Kepler-band,15.242,,0,4598.00,63.77,-51.73,0,0.73,0.03,-0.04,0,0.70,0.02,-0.03,0,2016-05-10,,,,,3.110,0.170,-0.150,0,Kepler
Kepler-1319,b,Kepler-1319 b,Transit,0,1,2.88676265,0.00000337,-0.00000337,0,,,,,,,,,,,,,,,,,,0.120,0.064,-0.007,0,,,,,0,1,0,2,19h23m49.46s,290.956068,+49d21m58.7s,49.366306,114.00,6.13,-6.26,0,104.23,0.35,-0.35,0,14.717,,0,Kepler-band,14.222,,0,3655.00,45.46,-50.09,0,0.56,0.01,-0.02,0,0.54,0.02,-0.02,0,2016-05-10,,,,,1.340,0.720,-0.080,0,Kepler
Kepler-132,b,Kepler-132 b,Transit,0,4,6.17819600,0.00002200,-0.00002200,0,0.067000,,,0,,,,,,,,,,,,,,0.108,0.021,-0.021,0,,,,,0,1,0,1,18h52m56.59s,283.235810,+41d20m34.9s,41.343037,303.00,41.70,-28.90,0,,,,,11.818,,0,Kepler-band,,,,6003.00,146.00,-146.00,0,,,,,1.18,0.23,-0.23,0,2014-05-14,,,,,1.210,0.240,-0.240,0,Kepler
Kepler-132,c,Kepler-132 c,Transit,0,4,6.41491400,0.00001900,-0.00001900,0,0.068000,,,0,,,,,,,,,,,,,,0.114,0.022,-0.022,0,,,,,0,1,0,1,18h52m56.59s,283.235810,+41d20m34.9s,41.343037,303.00,41.70,-28.90,0,,,,,11.818,,0,Kepler-band,,,,6003.00,146.00,-146.00,0,,,,,1.18,0.23,-0.23,0,2014-05-14,,,,,1.280,0.250,-0.250,0,Kepler
Kepler-132,d,Kepler-132 d,Transit,0,4,18.01019900,0.00006700,-0.00006700,0,0.136000,,,0,,,,,,,,,,,,,,0.138,0.027,-0.027,0,,,,,0,1,0,1,18h52m56.59s,283.235810,+41d20m34.9s,41.343037,303.00,41.70,-28.90,0,,,,,11.818,,0,Kepler-band,,,,6003.00,146.00,-146.00,0,,,,,1.18,0.23,-0.23,0,2014-05-14,,,,,1.550,0.300,-0.300,0,Kepler
Kepler-132,e,Kepler-132 e,Transit,0,4,110.28693740,0.00087800,-0.00087800,0,,,,,,,,,,,,,,,,,,0.105,0.014,-0.011,0,,,,,0,1,0,1,18h52m56.59s,283.235810,+41d20m34.9s,41.343037,303.00,41.70,-28.90,0,,,,,11.818,,0,Kepler-band,,,,6003.00,146.00,-146.00,0,,,,,1.18,0.23,-0.23,0,2016-05-10,,,,,1.180,0.160,-0.120,0,Kepler
Kepler-1320,b,Kepler-1320 b,Transit,0,1,0.86838653,0.00000116,-0.00000116,0,,,,,,,,,,,,,,,,,,0.152,0.006,-0.010,0,,,,,0,1,0,1,19h13m44.06s,288.433591,+40d22m51.2s,40.380875,771.00,32.72,-30.73,0,659.35,15.36,-15.36,0,15.898,,0,Kepler-band,15.905,,0,4817.00,51.95,-67.43,0,0.80,0.03,-0.04,0,0.74,0.03,-0.03,0,2016-05-10,,,,,1.700,0.070,-0.110,0,Kepler
Kepler-1321,b,Kepler-1321 b,Transit,0,2,11.12830484,0.00002043,-0.00002043,0,,,,,,,,,,,,,,,,,,0.439,0.054,-0.054,0,,,,,0,1,0,1,19h38m06.86s,294.528593,+46d38m27.5s,46.640962,547.00,94.33,-53.71,0,784.14,39.14,-39.14,0,16.835,,0,Kepler-band,16.928,,0,4094.00,91.20,-86.13,0,0.54,0.07,-0.04,0,0.53,0.06,-0.04,0,2016-05-10,,,,,4.920,0.600,-0.610,0,Kepler
Kepler-1321,c,Kepler-1321 c,Transit,0,2,2.22649109,0.00000524,-0.00000524,0,,,,,,,,,,,,,,,,,,0.214,0.027,-0.016,0,,,,,0,1,0,1,19h38m06.86s,294.528593,+46d38m27.5s,46.640962,547.00,94.33,-53.71,0,784.14,39.14,-39.14,0,16.835,,0,Kepler-band,16.928,,0,4094.00,91.20,-86.13,0,0.54,0.07,-0.04,0,0.53,0.06,-0.04,0,2016-05-10,,,,,2.400,0.300,-0.180,0,Kepler
Kepler-1322,b,Kepler-1322 b,Transit,0,1,0.96286738,0.00000204,-0.00000204,0,,,,,,,,,,,,,,,,,,0.144,0.018,-0.012,0,,,,,0,1,0,1,19h32m49.09s,293.204521,+45d26m07.4s,45.435402,1217.00,151.54,-99.32,0,1402.71,70.55,-70.55,0,15.810,,0,Kepler-band,15.775,,0,5488.00,151.55,-103.39,0,0.90,0.05,-0.06,0,0.87,0.11,-0.07,0,2016-05-10,,,,,1.610,0.200,-0.130,0,Kepler
Kepler-1323,b,Kepler-1323 b,Transit,0,1,0.92990668,0.00000075,-0.00000075,0,,,,,,,,,,,,,,,,,,0.136,0.029,-0.021,0,,,,,0,1,0,1,19h31m29.35s,292.872284,+46d05m56.0s,46.098885,530.00,114.09,-81.27,0,471.71,4.92,-4.92,0,12.410,,0,Kepler-band,12.344,,0,6169.00,74.24,-59.83,0,1.18,0.11,-0.06,0,1.40,0.30,-0.21,0,2016-05-10,,,,,1.520,0.330,-0.240,0,Kepler
Kepler-1324,b,Kepler-1324 b,Transit,0,1,4.11584468,0.00000855,-0.00000855,0,,,,,,,,,,,,,,,,,,0.135,0.007,-0.008,0,,,,,0,1,0,1,19h24m44.39s,291.184970,+40d18m40.4s,40.311214,522.00,21.01,-24.16,0,488.36,6.48,-6.48,0,15.141,,0,Kepler-band,15.134,,0,4776.00,54.15,-70.56,0,0.78,0.03,-0.04,0,0.73,0.02,-0.03,0,2016-05-10,,,,,1.510,0.080,-0.090,0,Kepler
Kepler-1325,b,Kepler-1325 b,Transit,0,1,33.87868380,0.00023340,-0.00023340,0,,,,,,,,,,,,,,,,,,0.255,0.036,-0.042,0,,,,,0,1,0,1,19h00m04.13s,285.017227,+42d05m07.4s,42.085384,955.00,136.72,-71.35,0,1001.21,22.66,-22.66,0,15.160,,0,Kepler-band,15.129,,0,5550.00,82.37,-93.24,0,0.93,0.04,-0.05,0,0.91,0.13,-0.06,0,2016-05-10,,,,,2.860,0.400,-0.470,0,Kepler
Kepler-1326,b,Kepler-1326 b,Transit,0,1,42.35142670,0.00013720,-0.00013720,0,,,,,,,,,,,,,,,,,,0.373,0.135,-0.068,0,,,,,0,1,0,1,19h44m53.31s,296.222144,+39d16m08.2s,39.268958,910.00,320.92,-167.63,0,712.11,16.75,-16.75,0,12.852,,0,Kepler-band,12.741,,0,6725.00,280.90,-196.41,0,1.45,0.21,-0.16,0,1.74,0.63,-0.32,0,2016-05-10,,,,,4.180,1.510,-0.760,0,Kepler
Kepler-1327,b,Kepler-1327 b,Transit,0,1,14.88801098,0.00008768,-0.00008768,0,,,,,,,,,,,,,,,,,,0.161,0.052,-0.018,0,,,,,0,1,0,1,19h16m15.57s,289.064869,+50d27m39.5s,50.460976,688.00,164.10,-76.08,0,691.61,5.93,-5.93,0,13.914,,0,Kepler-band,13.884,,0,5885.00,115.84,-121.67,0,1.02,0.07,-0.07,0,1.03,0.25,-0.11,0,2016-05-10,,,,,1.800,0.580,-0.200,0,Kepler
Kepler-1328,b,Kepler-1328 b,Transit,0,1,4.52158888,0.00002184,-0.00002184,0,,,,,,,,,,,,,,,,,,0.087,0.018,-0.008,0,,,,,0,1,0,1,18h58m42.09s,284.675388,+44d25m04.0s,44.417770,630.00,129.61,-60.03,0,833.04,11.31,-11.31,0,13.836,,0,Kepler-band,13.803,,0,5780.00,91.61,-90.02,0,1.00,0.06,-0.06,0,0.99,0.20,-0.09,0,2016-05-10,,,,,0.980,0.200,-0.090,0,Kepler
Kepler-1329,b,Kepler-1329 b,Transit,0,1,9.33646594,0.00003106,-0.00003106,0,,,,,,,,,,,,,,,,,,0.194,0.005,-0.014,0,,,,,0,1,0,1,18h46m35.46s,281.647742,+48d16m15.8s,48.271046,624.00,20.04,-24.24,0,597.93,12.25,-12.25,0,15.911,,0,Kepler-band,15.850,,0,4500.00,38.73,-38.83,0,0.72,0.02,-0.02,0,0.69,0.02,-0.02,0,2016-05-10,,,,,2.170,0.060,-0.160,0,Kepler
Kepler-133,b,Kepler-133 b,Transit,0,2,8.12997600,0.00003800,-0.00003800,0,0.083000,,,0,,,,,,,,,,,,,,0.157,0.027,-0.027,0,,,,,0,1,0,1,19h49m06.71s,297.277976,+48d19m13.2s,48.320328,665.37,19.72,-19.72,0,665.37,19.72,-19.72,0,12.848,,0,Kepler-band,12.841,,0,5736.00,100.00,-100.00,0,,,,,1.43,0.24,-0.24,0,2014-05-14,,,,,1.760,0.300,-0.300,0,Kepler
Kepler-133,c,Kepler-133 c,Transit,0,2,31.51758600,0.00015800,-0.00015800,0,0.204000,,,0,,,,,,,,,,,,,,0.253,0.043,-0.043,0,,,,,0,1,0,1,19h49m06.71s,297.277976,+48d19m13.2s,48.320328,665.37,19.72,-19.72,0,665.37,19.72,-19.72,0,12.848,,0,Kepler-band,12.841,,0,5736.00,100.00,-100.00,0,,,,,1.43,0.24,-0.24,0,2014-05-14,,,,,2.840,0.480,-0.480,0,Kepler
Kepler-1330,b,Kepler-1330 b,Transit,0,1,10.10769068,0.00004951,-0.00004951,0,,,,,,,,,,,,,,,,,,0.147,0.036,-0.012,0,,,,,0,1,0,1,19h22m18.42s,290.576737,+39d57m24.8s,39.956893,939.00,222.22,-75.42,0,1809.47,72.82,-72.82,0,15.017,,0,Kepler-band,14.945,,0,5608.00,83.00,-112.79,0,0.97,0.05,-0.05,0,0.94,0.23,-0.07,0,2016-05-10,,,,,1.650,0.400,-0.130,0,Kepler
Kepler-1331,b,Kepler-1331 b,Transit,0,1,0.78916165,0.00000121,-0.00000121,0,,,,,,,,,,,,,,,,,,0.094,0.008,-0.007,0,,,,,0,1,0,1,19h48m17.71s,297.073789,+41d13m28.1s,41.224480,365.00,31.79,-30.43,0,322.14,2.62,-2.62,0,15.031,,0,Kepler-band,15.032,,0,4508.00,243.21,-204.59,0,0.72,0.05,-0.05,0,0.69,0.05,-0.04,0,2016-05-10,,,,,1.050,0.090,-0.080,0,Kepler
Kepler-1332,b,Kepler-1332 b,Transit,0,1,11.87456832,0.00003749,-0.00003749,0,,,,,,,,,,,,,,,,,,0.122,0.008,-0.004,0,,,,,0,1,0,1,19h24m06.86s,291.028590,+43d54m49.2s,43.913673,515.00,22.51,-21.12,0,536.87,4.31,-4.31,0,13.756,,0,Kepler-band,13.795,,0,5581.00,83.36,-69.91,0,0.95,0.03,-0.04,0,0.90,0.04,-0.03,0,2016-05-10,,,,,1.370,0.090,-0.050,0,Kepler
Kepler-1333,b,Kepler-1333 b,Transit,0,1,109.64718420,0.00070770,-0.00070770,0,,,,,,,,,,,,,,,,,,0.251,0.036,-0.022,0,,,,,0,1,0,1,19h34m06.61s,293.527561,+41d06m41.2s,41.111437,958.00,134.34,-92.46,0,956.93,31.81,-31.81,0,15.162,,0,Kepler-band,15.171,,0,5628.00,142.84,-162.16,0,0.94,0.06,-0.06,0,0.92,0.13,-0.08,0,2016-05-10,,,,,2.810,0.400,-0.250,0,Kepler
Kepler-1334,b,Kepler-1334 b,Transit,0,1,15.64591713,0.00007265,-0.00007265,0,,,,,,,,,,,,,,,,,,0.204,0.028,-0.016,0,,,,,0,1,0,1,19h17m14.76s,289.311480,+51d19m15.1s,51.320866,1047.00,141.02,-79.34,0,1267.56,35.42,-35.42,0,15.241,,0,Kepler-band,15.171,,0,5614.00,91.79,-87.50,0,0.94,0.04,-0.05,0,0.91,0.12,-0.06,0,2016-05-10,,,,,2.290,0.310,-0.180,0,Kepler
